Open Num,Trial Num,Run Num,Home Care Death,Home Care Recovered,Outpatient Death,Outpatient Recovered,Inpatient Death,Inpatient Recovered,Turned Away Death,Turned Away Recovered,
1,2,5597,0,1206,14,880,35,766,0,0,
1,3,5598,0,1168,11,892,52,702,0,0,
1,4,5599,0,1143,22,859,45,765,0,0,
1,5,5600,0,1141,14,878,50,706,0,0,
1,6,5601,0,1194,16,834,46,703,0,0,
1,7,5602,0,1205,20,826,44,713,0,0,
1,8,5603,0,1209,20,836,49,712,0,0,
1,9,5604,0,1192,22,886,52,709,0,0,
1,10,5605,0,1144,19,880,47,689,0,0,
1,11,5606,0,1182,13,890,62,686,0,0,
1,12,5607,0,1206,17,900,45,707,0,0,
1,13,5608,0,1139,14,860,53,683,0,0,
1,14,5609,0,1217,15,910,46,705,0,0,
1,15,5610,0,1145,15,899,51,715,0,0,
1,1,5611,0,1173,16,902,37,702,0,0,
1,2,5612,0,1206,14,880,35,766,0,0,
1,3,5613,0,1168,11,892,52,702,0,0,
1,4,5614,0,1143,22,859,45,765,0,0,
1,5,5615,0,1141,14,878,50,706,0,0,
1,6,5616,0,1194,16,834,46,703,0,0,
1,7,5617,0,1205,20,826,44,713,0,0,
1,8,5618,0,1209,20,836,49,712,0,0,
1,9,5619,0,1192,22,886,52,709,0,0,
1,10,5620,0,1144,19,880,47,689,0,0,
1,11,5621,0,1182,13,890,62,686,0,0,
1,12,5622,0,1206,17,900,45,707,0,0,
1,13,5623,0,1139,14,860,53,683,0,0,
1,14,5624,0,1217,15,910,46,705,0,0,
1,15,5625,0,1145,15,899,51,715,0,0,
1,1,5626,0,1173,16,902,37,702,0,0,
1,2,5627,0,1206,14,880,35,766,0,0,
1,3,5628,0,1168,11,892,52,702,0,0,
1,4,5629,0,1143,22,859,45,765,0,0,
1,5,5630,0,1141,14,878,50,706,0,0,
1,6,5631,0,1194,16,834,46,703,0,0,
1,7,5632,0,1205,20,826,44,713,0,0,
1,8,5633,0,1209,20,836,49,712,0,0,
1,9,5634,0,1192,22,886,52,709,0,0,
1,10,5635,0,1144,19,880,47,689,0,0,
1,11,5636,0,1182,13,890,62,686,0,0,
1,12,5637,0,1206,17,900,45,707,0,0,
1,13,5638,0,1139,14,860,53,683,0,0,
1,14,5639,0,1217,15,910,46,705,0,0,
1,15,5640,0,1145,15,899,51,715,0,0,
1,1,5641,0,1173,16,902,37,702,0,0,
1,2,5642,0,1206,14,880,35,766,0,0,
1,3,5643,0,1168,11,892,52,702,0,0,
1,4,5644,0,1143,22,859,45,765,0,0,
1,5,5645,0,1141,14,878,50,706,0,0,
1,6,5646,0,1194,16,834,46,703,0,0,
1,7,5647,0,1205,20,826,44,713,0,0,
1,8,5648,0,1209,20,836,49,712,0,0,
1,9,5649,0,1192,22,886,52,709,0,0,
1,10,5650,0,1144,19,880,47,689,0,0,
1,11,5651,0,1182,13,890,62,686,0,0,
1,12,5652,0,1206,17,900,45,707,0,0,
1,13,5653,0,1139,14,860,53,683,0,0,
1,14,5654,0,1217,15,910,46,705,0,0,
1,15,5655,0,1145,15,899,51,715,0,0,
1,1,5656,0,1173,16,902,37,702,0,0,
1,2,5657,0,1206,14,880,35,766,0,0,
1,3,5658,0,1168,11,892,52,702,0,0,
1,4,5659,0,1143,22,859,45,765,0,0,
1,5,5660,0,1141,14,878,50,706,0,0,
1,6,5661,0,1194,16,834,46,703,0,0,
1,7,5662,0,1205,20,826,44,713,0,0,
1,8,5663,0,1209,20,836,49,712,0,0,
1,9,5664,0,1192,22,886,52,709,0,0,
1,10,5665,0,1144,19,880,47,689,0,0,
1,11,5666,0,1182,13,890,62,686,0,0,
1,12,5667,0,1206,17,900,45,707,0,0,
1,13,5668,0,1139,14,860,53,683,0,0,
1,14,5669,0,1217,15,910,46,705,0,0,
1,15,5670,0,1145,15,899,51,715,0,0,
1,1,5671,0,1173,16,902,37,702,0,0,
1,2,5672,0,1206,14,880,35,766,0,0,
1,3,5673,0,1168,11,892,52,702,0,0,
1,4,5674,0,1143,22,859,45,765,0,0,
1,5,5675,0,1141,14,878,50,706,0,0,
1,6,5676,0,1194,16,834,46,703,0,0,
1,7,5677,0,1205,20,826,44,713,0,0,
1,8,5678,0,1209,20,836,49,712,0,0,
1,9,5679,0,1192,22,886,52,709,0,0,
1,10,5680,0,1144,19,880,47,689,0,0,
1,11,5681,0,1182,13,890,62,686,0,0,
1,12,5682,0,1206,17,900,45,707,0,0,
1,13,5683,0,1139,14,860,53,683,0,0,
1,14,5684,0,1217,15,910,46,705,0,0,
1,15,5685,0,1145,15,899,51,715,0,0,
1,1,5686,0,1173,16,902,37,702,0,0,
1,2,5687,0,1206,14,880,35,766,0,0,
1,3,5688,0,1168,11,892,52,702,0,0,
1,4,5689,0,1143,22,859,45,765,0,0,
1,5,5690,0,1141,14,878,50,706,0,0,
1,6,5691,0,1194,16,834,46,703,0,0,
1,7,5692,0,1205,20,826,44,713,0,0,
1,8,5693,0,1209,20,836,49,712,0,0,
1,9,5694,0,1192,22,886,52,709,0,0,
1,10,5695,0,1144,19,880,47,689,0,0,
1,11,5696,0,1182,13,890,62,686,0,0,
1,12,5697,0,1206,17,900,45,707,0,0,
1,13,5698,0,1139,14,860,53,683,0,0,
1,14,5699,0,1217,15,910,46,705,0,0,
1,15,5700,0,1145,15,899,51,715,0,0,
1,1,5701,0,1173,16,902,37,702,0,0,
1,2,5702,0,1206,14,880,35,766,0,0,
1,3,5703,0,1168,11,892,52,702,0,0,
1,4,5704,0,1143,22,859,45,765,0,0,
1,5,5705,0,1141,14,878,50,706,0,0,
1,6,5706,0,1194,16,834,46,703,0,0,
1,7,5707,0,1205,20,826,44,713,0,0,
1,8,5708,0,1209,20,836,49,712,0,0,
1,9,5709,0,1192,22,886,52,709,0,0,
1,10,5710,0,1144,19,880,47,689,0,0,
1,11,5711,0,1182,13,890,62,686,0,0,
1,12,5712,0,1206,17,900,45,707,0,0,
1,13,5713,0,1139,14,860,53,683,0,0,
1,14,5714,0,1217,15,910,52,699,0,0,
1,15,5715,0,1145,15,899,51,715,0,0,
1,1,5716,0,1173,16,902,37,702,0,0,
1,2,5717,0,1206,14,880,38,763,0,0,
1,3,5718,0,1168,11,892,45,709,0,0,
1,4,5719,0,1143,22,859,60,750,0,0,
1,5,5720,0,1141,14,878,44,712,0,0,
1,6,5721,0,1194,16,834,44,705,0,0,
1,7,5722,0,1205,20,826,51,706,0,0,
1,8,5723,0,1209,20,836,52,709,0,0,
1,9,5724,0,1192,22,886,42,719,0,0,
1,10,5725,0,1144,19,880,59,677,0,0,
1,11,5726,0,1182,13,890,48,700,0,0,
1,12,5727,0,1206,17,900,49,703,0,0,
1,13,5728,0,1139,14,860,45,691,0,0,
1,14,5729,0,1217,15,910,39,712,0,0,
1,15,5730,0,1145,15,899,51,715,0,0,
1,1,5731,0,1173,16,902,37,702,0,0,
1,2,5732,0,1206,14,880,38,763,0,0,
1,3,5733,0,1168,11,892,45,709,0,0,
1,4,5734,0,1143,22,859,60,750,0,0,
1,5,5735,0,1141,14,878,44,712,0,0,
1,6,5736,0,1194,16,834,44,705,0,0,
1,7,5737,0,1205,20,826,51,706,0,0,
1,8,5738,0,1209,20,836,52,709,0,0,
1,9,5739,0,1192,22,886,42,719,0,0,
1,10,5740,0,1144,19,880,59,677,0,0,
1,11,5741,0,1182,13,890,48,700,0,0,
1,12,5742,0,1206,17,900,49,703,0,0,
1,13,5743,0,1139,14,860,45,691,0,0,
1,14,5744,0,1217,15,910,39,712,0,0,
1,15,5745,0,1145,15,899,51,715,0,0,
1,1,5746,0,1173,16,902,37,702,0,0,
1,2,5747,0,1206,14,880,38,763,0,0,
1,3,5748,0,1168,11,892,45,709,0,0,
1,4,5749,0,1143,22,859,60,750,0,0,
1,5,5750,0,1141,14,878,44,712,0,0,
1,6,5751,0,1194,16,834,44,705,0,0,
1,7,5752,0,1205,20,826,51,706,0,0,
1,8,5753,0,1209,20,836,52,709,0,0,
1,9,5754,0,1192,22,886,42,719,0,0,
1,10,5755,0,1144,19,880,59,677,0,0,
1,11,5756,0,1182,13,890,48,700,0,0,
1,12,5757,0,1206,17,900,49,703,0,0,
1,13,5758,0,1139,14,860,45,691,0,0,
1,14,5759,0,1217,15,910,39,712,0,0,
1,15,5760,0,1145,15,899,51,715,0,0,
1,1,5761,0,1173,16,902,37,702,0,0,
1,2,5762,0,1206,14,880,38,763,0,0,
1,3,5763,0,1168,11,892,45,709,0,0,
1,4,5764,0,1143,22,859,60,750,0,0,
1,5,5765,0,1141,14,878,44,712,0,0,
1,6,5766,0,1194,16,834,44,705,0,0,
1,7,5767,0,1205,20,826,51,706,0,0,
1,8,5768,0,1209,20,836,52,709,0,0,
1,9,5769,0,1192,22,886,42,719,0,0,
1,10,5770,0,1144,19,880,59,677,0,0,
1,11,5771,0,1182,13,890,48,700,0,0,
1,12,5772,0,1206,17,900,49,703,0,0,
1,13,5773,0,1139,14,860,45,691,0,0,
1,14,5774,0,1217,15,910,39,712,0,0,
1,15,5775,0,1145,15,899,51,715,0,0,
1,1,5776,0,1173,16,902,37,702,0,0,
1,2,5777,0,1206,14,880,38,763,0,0,
1,3,5778,0,1168,11,892,45,709,0,0,
1,4,5779,0,1143,22,859,60,750,0,0,
1,5,5780,0,1141,14,878,44,712,0,0,
1,6,5781,0,1194,16,834,44,705,0,0,
1,7,5782,0,1205,20,826,51,706,0,0,
1,8,5783,0,1209,20,836,52,709,0,0,
1,9,5784,0,1192,22,886,42,719,0,0,
1,10,5785,0,1144,19,880,59,677,0,0,
1,11,5786,0,1182,13,890,48,700,0,0,
1,12,5787,0,1206,17,900,49,703,0,0,
1,13,5788,0,1139,14,860,45,691,0,0,
1,14,5789,0,1217,15,910,39,712,0,0,
1,15,5790,0,1145,15,899,51,715,0,0,
1,1,5791,0,1173,16,902,37,702,0,0,
1,2,5792,0,1206,14,880,38,763,0,0,
1,3,5793,0,1168,11,892,45,709,0,0,
1,4,5794,0,1143,22,859,60,750,0,0,
1,5,5795,0,1141,14,878,44,712,0,0,
1,6,5796,0,1194,16,834,44,705,0,0,
1,7,5797,0,1205,20,826,51,706,0,0,
1,8,5798,0,1209,20,836,52,709,0,0,
1,9,5799,0,1192,22,886,42,719,0,0,
1,10,5800,0,1144,19,880,59,677,0,0,
1,11,5801,0,1182,13,890,48,700,0,0,
1,12,5802,0,1206,17,900,49,703,0,0,
1,13,5803,0,1139,14,860,45,691,0,0,
1,14,5804,0,1217,15,910,39,712,0,0,
1,15,5805,0,1145,15,899,51,715,0,0,
1,1,5806,0,1173,16,902,37,702,0,0,
1,2,5807,0,1206,14,880,38,763,0,0,
1,3,5808,0,1168,11,892,45,709,0,0,
1,4,5809,0,1143,22,859,60,750,0,0,
1,5,5810,0,1141,14,878,44,712,0,0,
1,6,5811,0,1194,16,834,44,705,0,0,
1,7,5812,0,1205,20,826,51,706,0,0,
1,8,5813,0,1209,20,836,52,709,0,0,
1,9,5814,0,1192,22,886,42,719,0,0,
1,10,5815,0,1144,19,880,59,677,0,0,
1,11,5816,0,1182,13,890,48,700,0,0,
1,12,5817,0,1206,17,900,49,703,0,0,
1,13,5818,0,1139,14,860,45,691,0,0,
1,14,5819,0,1217,15,910,39,712,0,0,
1,15,5820,0,1145,15,899,51,715,0,0,
1,1,5821,0,1173,16,902,37,702,0,0,
1,2,5822,0,1206,14,880,38,763,0,0,
1,3,5823,0,1168,11,892,45,709,0,0,
1,4,5824,0,1143,22,859,60,750,0,0,
1,5,5825,0,1141,14,878,44,712,0,0,
1,6,5826,0,1194,16,834,44,705,0,0,
1,7,5827,0,1205,20,826,51,706,0,0,
1,8,5828,0,1209,20,836,52,709,0,0,
1,9,5829,0,1192,22,886,42,719,0,0,
1,10,5830,0,1144,19,880,59,677,0,0,
1,11,5831,0,1182,13,890,48,700,0,0,
1,12,5832,0,1206,17,900,49,703,0,0,
1,13,5833,0,1139,14,860,45,691,0,0,
1,14,5834,0,1217,15,910,39,712,0,0,
1,15,5835,0,1145,15,899,51,715,0,0,
1,1,5836,0,1173,16,902,37,702,0,0,
1,2,5837,0,1206,14,880,38,763,0,0,
1,3,5838,0,1168,11,892,45,709,0,0,
1,4,5839,0,1143,22,859,60,750,0,0,
1,5,5840,0,1141,14,878,44,712,0,0,
1,6,5841,0,1194,16,834,44,705,0,0,
1,7,5842,0,1205,20,826,51,706,0,0,
1,8,5843,0,1209,20,836,52,709,0,0,
1,9,5844,0,1192,22,886,42,719,0,0,
1,10,5845,0,1144,19,880,59,677,0,0,
1,11,5846,0,1182,13,890,48,700,0,0,
1,12,5847,0,1206,17,900,49,703,0,0,
1,13,5848,0,1139,14,860,45,691,0,0,
1,14,5849,0,1217,15,910,39,712,0,0,
1,15,5850,0,1145,15,899,51,715,0,0,
1,1,5851,0,1173,16,902,32,707,0,0,
1,2,5852,0,1206,14,880,47,754,0,0,
1,3,5853,0,1168,11,892,46,708,0,0,
1,4,5854,0,1143,22,859,56,754,0,0,
1,5,5855,0,1141,14,878,45,711,0,0,
1,6,5856,0,1194,16,834,42,707,0,0,
1,7,5857,0,1205,20,826,59,698,0,0,
1,8,5858,0,1209,20,836,58,703,0,0,
1,9,5859,0,1192,22,886,41,720,0,0,
1,10,5860,0,1144,19,880,59,677,0,0,
1,11,5861,0,1182,13,890,47,701,0,0,
1,12,5862,0,1206,17,900,52,700,0,0,
1,13,5863,0,1139,14,860,38,698,0,0,
1,14,5864,0,1217,15,910,41,710,0,0,
1,15,5865,0,1145,15,899,49,717,0,0,
1,1,5866,0,1173,16,902,35,704,0,0,
1,2,5867,0,1206,14,880,38,763,0,0,
1,3,5868,0,1168,11,892,45,709,0,0,
1,4,5869,0,1143,22,859,55,755,0,0,
1,5,5870,0,1141,14,878,44,712,0,0,
1,6,5871,0,1194,16,834,49,700,0,0,
1,7,5872,0,1205,20,826,57,700,0,0,
1,8,5873,0,1209,20,836,57,704,0,0,
1,9,5874,0,1192,22,886,42,719,0,0,
1,10,5875,0,1144,19,880,59,677,0,0,
1,11,5876,0,1182,13,890,53,695,0,0,
1,12,5877,0,1206,17,900,44,708,0,0,
1,13,5878,0,1139,14,860,43,693,0,0,
1,14,5879,0,1217,15,910,50,701,0,0,
1,15,5880,0,1145,15,899,49,717,0,0,
1,1,5881,0,1173,16,902,35,704,0,0,
1,2,5882,0,1206,14,880,42,759,0,0,
1,3,5883,0,1168,11,892,44,710,0,0,
1,4,5884,0,1143,22,859,57,753,0,0,
1,5,5885,0,1141,14,878,44,712,0,0,
1,6,5886,0,1194,16,834,48,701,0,0,
1,7,5887,0,1205,20,826,57,700,0,0,
1,8,5888,0,1209,20,836,52,709,0,0,
1,9,5889,0,1192,22,886,41,720,0,0,
1,10,5890,0,1144,19,880,55,681,0,0,
1,11,5891,0,1182,13,890,48,700,0,0,
1,12,5892,0,1206,17,900,48,704,0,0,
1,13,5893,0,1139,14,860,45,691,0,0,
1,14,5894,0,1217,15,910,47,704,0,0,
1,15,5895,0,1145,15,899,51,715,0,0,
1,1,5896,0,1173,16,902,35,704,0,0,
1,2,5897,0,1206,14,880,38,763,0,0,
1,3,5898,0,1168,11,892,44,710,0,0,
1,4,5899,0,1143,22,859,60,750,0,0,
1,5,5900,0,1141,14,878,44,712,0,0,
1,6,5901,0,1194,16,834,44,705,0,0,
1,7,5902,0,1205,20,826,55,702,0,0,
1,8,5903,0,1209,20,836,52,709,0,0,
1,9,5904,0,1192,22,886,41,720,0,0,
1,10,5905,0,1144,19,880,52,684,0,0,
1,11,5906,0,1182,13,890,48,700,0,0,
1,12,5907,0,1206,17,900,44,708,0,0,
1,13,5908,0,1139,14,860,45,691,0,0,
1,14,5909,0,1217,15,910,47,704,0,0,
1,15,5910,0,1145,15,899,51,715,0,0,
1,1,5911,0,1173,16,902,37,702,0,0,
1,2,5912,0,1206,14,880,38,763,0,0,
1,3,5913,0,1168,11,892,44,710,0,0,
1,4,5914,0,1143,22,859,60,750,0,0,
1,5,5915,0,1141,14,878,44,712,0,0,
1,6,5916,0,1194,16,834,44,705,0,0,
1,7,5917,0,1205,20,826,55,702,0,0,
1,8,5918,0,1209,20,836,52,709,0,0,
1,9,5919,0,1192,22,886,41,720,0,0,
1,10,5920,0,1144,19,880,60,676,0,0,
1,11,5921,0,1182,13,890,48,700,0,0,
1,12,5922,0,1206,17,900,49,703,0,0,
1,13,5923,0,1139,14,860,45,691,0,0,
1,14,5924,0,1217,15,910,39,712,0,0,
1,15,5925,0,1145,15,899,51,715,0,0,
1,1,5926,0,1173,16,902,37,702,0,0,
1,2,5927,0,1206,14,880,38,763,0,0,
1,3,5928,0,1168,11,892,44,710,0,0,
1,4,5929,0,1143,22,859,60,750,0,0,
1,5,5930,0,1141,14,878,44,712,0,0,
1,6,5931,0,1194,16,834,44,705,0,0,
1,7,5932,0,1205,20,826,54,703,0,0,
1,8,5933,0,1209,20,836,52,709,0,0,
1,9,5934,0,1192,22,886,42,719,0,0,
1,10,5935,0,1144,19,880,60,676,0,0,
1,11,5936,0,1182,13,890,48,700,0,0,
1,12,5937,0,1206,17,900,49,703,0,0,
1,13,5938,0,1139,14,860,45,691,0,0,
1,14,5939,0,1217,15,910,39,712,0,0,
1,15,5940,0,1145,15,899,51,715,0,0,
1,1,5941,0,1173,16,902,37,702,0,0,
1,2,5942,0,1206,14,880,38,763,0,0,
1,3,5943,0,1168,11,892,44,710,0,0,
1,4,5944,0,1143,22,859,60,750,0,0,
1,5,5945,0,1141,14,878,44,712,0,0,
1,6,5946,0,1194,16,834,44,705,0,0,
1,7,5947,0,1205,20,826,54,703,0,0,
1,8,5948,0,1209,20,836,52,709,0,0,
1,9,5949,0,1192,22,886,42,719,0,0,
1,10,5950,0,1144,19,880,59,677,0,0,
1,11,5951,0,1182,13,890,48,700,0,0,
1,12,5952,0,1206,17,900,49,703,0,0,
1,13,5953,0,1139,14,860,45,691,0,0,
1,14,5954,0,1217,15,910,39,712,0,0,
1,15,5955,0,1145,15,899,51,715,0,0,
1,1,5956,0,1173,16,902,37,702,0,0,
1,2,5957,0,1206,14,880,38,763,0,0,
1,3,5958,0,1168,11,892,45,709,0,0,
1,4,5959,0,1143,22,859,60,750,0,0,
1,5,5960,0,1141,14,878,44,712,0,0,
1,6,5961,0,1194,16,834,44,705,0,0,
1,7,5962,0,1205,20,826,51,706,0,0,
1,8,5963,0,1209,20,836,52,709,0,0,
1,9,5964,0,1192,22,886,42,719,0,0,
1,10,5965,0,1144,19,880,59,677,0,0,
1,11,5966,0,1182,13,890,48,700,0,0,
1,12,5967,0,1206,17,900,49,703,0,0,
1,13,5968,0,1139,14,860,45,691,0,0,
1,14,5969,0,1217,15,910,39,712,0,0,
1,15,5970,0,1145,15,899,51,715,0,0,
1,1,5971,0,1173,16,902,37,702,0,0,
1,2,5972,0,1206,14,880,38,763,0,0,
1,3,5973,0,1168,11,892,45,709,0,0,
1,4,5974,0,1143,22,859,60,750,0,0,
1,5,5975,0,1141,14,878,44,712,0,0,
1,6,5976,0,1194,16,834,44,705,0,0,
1,7,5977,0,1205,20,826,51,706,0,0,
1,8,5978,0,1209,20,836,52,709,0,0,
1,9,5979,0,1192,22,886,42,719,0,0,
1,10,5980,0,1144,19,880,59,677,0,0,
1,11,5981,0,1182,13,890,48,700,0,0,
1,12,5982,0,1206,17,900,49,703,0,0,
1,13,5983,0,1139,14,860,45,691,0,0,
1,14,5984,0,1217,15,910,39,712,0,0,
1,15,5985,0,1145,15,899,51,715,0,0,
1,1,5986,0,1173,16,902,37,702,0,0,
1,2,5987,0,1206,14,880,38,763,0,0,
1,3,5988,0,1168,11,892,45,709,0,0,
1,4,5989,0,1143,22,859,60,750,0,0,
1,5,5990,0,1141,14,878,44,712,0,0,
1,6,5991,0,1194,16,834,44,705,0,0,
1,7,5992,0,1205,20,826,51,706,0,0,
1,8,5993,0,1209,20,836,52,709,0,0,
1,9,5994,0,1192,22,886,42,719,0,0,
1,10,5995,0,1144,19,880,59,677,0,0,
1,11,5996,0,1182,13,890,48,700,0,0,
1,12,5997,0,1206,17,900,49,703,0,0,
1,13,5998,0,1139,14,860,45,691,0,0,
1,14,5999,0,1217,15,910,39,712,0,0,
1,15,6000,0,1145,15,899,51,715,0,0,
1,1,6001,0,1173,16,902,37,702,0,0,
1,2,6002,0,1206,14,880,38,763,0,0,
1,3,6003,0,1168,11,892,45,709,0,0,
1,4,6004,0,1143,22,859,60,750,0,0,
1,5,6005,0,1141,14,878,44,712,0,0,
1,6,6006,0,1194,16,834,44,705,0,0,
1,7,6007,0,1205,20,826,51,706,0,0,
1,8,6008,0,1209,20,836,52,709,0,0,
1,9,6009,0,1192,22,886,42,719,0,0,
1,10,6010,0,1144,19,880,59,677,0,0,
1,11,6011,0,1182,13,890,48,700,0,0,
1,12,6012,0,1206,17,900,49,703,0,0,
1,13,6013,0,1139,14,860,45,691,0,0,
1,14,6014,0,1217,15,910,39,712,0,0,
1,15,6015,0,1145,15,899,51,715,0,0,
1,1,6016,0,1173,16,902,37,702,0,0,
1,2,6017,0,1206,14,880,38,763,0,0,
1,3,6018,0,1168,11,892,45,709,0,0,
1,4,6019,0,1143,22,859,60,750,0,0,
1,5,6020,0,1141,14,878,44,712,0,0,
1,6,6021,0,1194,16,834,44,705,0,0,
1,7,6022,0,1205,20,826,51,706,0,0,
1,8,6023,0,1209,20,836,52,709,0,0,
1,9,6024,0,1192,22,886,42,719,0,0,
1,10,6025,0,1144,19,880,59,677,0,0,
1,11,6026,0,1182,13,890,48,700,0,0,
1,12,6027,0,1206,17,900,49,703,0,0,
1,13,6028,0,1139,14,860,45,691,0,0,
1,14,6029,0,1217,15,910,39,712,0,0,
1,15,6030,0,1145,15,899,51,715,0,0,
1,1,6031,0,1173,16,902,37,702,0,0,
1,2,6032,0,1206,14,880,38,763,0,0,
1,3,6033,0,1168,11,892,45,709,0,0,
1,4,6034,0,1143,22,859,60,750,0,0,
1,5,6035,0,1141,14,878,44,712,0,0,
1,6,6036,0,1194,16,834,44,705,0,0,
1,7,6037,0,1205,20,826,51,706,0,0,
1,8,6038,0,1209,20,836,52,709,0,0,
1,9,6039,0,1192,22,886,42,719,0,0,
1,10,6040,0,1144,19,880,59,677,0,0,
1,11,6041,0,1182,13,890,48,700,0,0,
1,12,6042,0,1206,17,900,49,703,0,0,
1,13,6043,0,1139,14,860,45,691,0,0,
1,14,6044,0,1217,15,910,39,712,0,0,
1,15,6045,0,1145,15,899,51,715,0,0,
1,1,6046,0,1173,16,902,37,702,0,0,
1,2,6047,0,1206,14,880,38,763,0,0,
1,3,6048,0,1168,11,892,45,709,0,0,
1,4,6049,0,1143,22,859,60,750,0,0,
1,5,6050,0,1141,14,878,44,712,0,0,
1,6,6051,0,1194,16,834,44,705,0,0,
1,7,6052,0,1205,20,826,51,706,0,0,
1,8,6053,0,1209,20,836,52,709,0,0,
1,9,6054,0,1192,22,886,42,719,0,0,
1,10,6055,0,1144,19,880,59,677,0,0,
1,11,6056,0,1182,13,890,48,700,0,0,
1,12,6057,0,1206,17,900,49,703,0,0,
1,13,6058,0,1139,14,860,45,691,0,0,
1,14,6059,0,1217,15,910,39,712,0,0,
1,15,6060,0,1145,15,899,51,715,0,0,
1,1,6061,0,1173,16,902,37,702,0,0,
1,2,6062,0,1206,14,880,38,763,0,0,
1,3,6063,0,1168,11,892,45,709,0,0,
1,4,6064,0,1143,22,859,60,750,0,0,
1,5,6065,0,1141,14,878,44,712,0,0,
1,6,6066,0,1194,16,834,44,705,0,0,
1,7,6067,0,1205,20,826,51,706,0,0,
1,8,6068,0,1209,20,836,52,709,0,0,
1,9,6069,0,1192,22,886,42,719,0,0,
1,10,6070,0,1144,19,880,59,677,0,0,
1,11,6071,0,1182,13,890,48,700,0,0,
1,12,6072,0,1206,17,900,49,703,0,0,
1,13,6073,0,1139,14,860,45,691,0,0,
1,14,6074,0,1217,15,910,39,712,0,0,
1,15,6075,0,1145,15,899,51,715,0,0,
1,1,6076,0,1173,16,902,37,702,0,0,
1,2,6077,0,1206,14,880,38,763,0,0,
1,3,6078,0,1168,11,892,45,709,0,0,
1,4,6079,0,1143,22,859,60,750,0,0,
1,5,6080,0,1141,14,878,44,712,0,0,
1,6,6081,0,1194,16,834,44,705,0,0,
1,7,6082,0,1205,20,826,51,706,0,0,
1,8,6083,0,1209,20,836,52,709,0,0,
1,9,6084,0,1192,22,886,42,719,0,0,
1,10,6085,0,1144,19,880,59,677,0,0,
1,11,6086,0,1182,13,890,48,700,0,0,
1,12,6087,0,1206,17,900,49,703,0,0,
1,13,6088,0,1139,14,860,45,691,0,0,
1,14,6089,0,1217,15,910,39,712,0,0,
1,15,6090,0,1145,15,899,51,715,0,0,
1,1,6091,0,1173,16,902,37,702,0,0,
1,2,6092,0,1206,14,880,38,763,0,0,
1,3,6093,0,1168,11,892,45,709,0,0,
1,4,6094,0,1143,22,859,60,750,0,0,
1,5,6095,0,1141,14,878,44,712,0,0,
1,6,6096,0,1194,16,834,44,705,0,0,
1,7,6097,0,1205,20,826,51,706,0,0,
1,8,6098,0,1209,20,836,52,709,0,0,
1,9,6099,0,1192,22,886,42,719,0,0,
1,10,6100,0,1144,19,880,59,677,0,0,
1,11,6101,0,1182,13,890,48,700,0,0,
1,12,6102,0,1206,17,900,49,703,0,0,
1,13,6103,0,1139,14,860,45,691,0,0,
1,14,6104,0,1217,15,910,39,712,0,0,
1,15,6105,0,1145,15,899,51,715,0,0,
1,1,6106,0,1173,16,902,37,702,0,0,
1,2,6107,0,1206,14,880,38,763,0,0,
1,3,6108,0,1168,11,892,45,709,0,0,
1,4,6109,0,1143,22,859,60,750,0,0,
1,5,6110,0,1141,14,878,44,712,0,0,
1,6,6111,0,1194,16,834,44,705,0,0,
1,7,6112,0,1205,20,826,51,706,0,0,
1,8,6113,0,1209,20,836,52,709,0,0,
1,9,6114,0,1192,22,886,42,719,0,0,
1,10,6115,0,1144,19,880,59,677,0,0,
1,11,6116,0,1182,13,890,48,700,0,0,
1,12,6117,0,1206,17,900,49,703,0,0,
1,13,6118,0,1139,14,860,45,691,0,0,
1,14,6119,0,1217,15,910,39,712,0,0,
1,15,6120,0,1145,15,899,51,715,0,0,
1,1,6121,0,1173,16,902,37,702,0,0,
1,2,6122,0,1206,14,880,38,763,0,0,
1,3,6123,0,1168,11,892,45,709,0,0,
1,4,6124,0,1143,22,859,60,750,0,0,
1,5,6125,0,1141,14,878,44,712,0,0,
1,6,6126,0,1194,16,834,44,705,0,0,
1,7,6127,0,1205,20,826,51,706,0,0,
1,8,6128,0,1209,20,836,52,709,0,0,
1,9,6129,0,1192,22,886,42,719,0,0,
1,10,6130,0,1144,19,880,59,677,0,0,
1,11,6131,0,1182,13,890,48,700,0,0,
1,12,6132,0,1206,17,900,49,703,0,0,
1,13,6133,0,1139,14,860,45,691,0,0,
1,14,6134,0,1217,15,910,39,712,0,0,
1,15,6135,0,1145,15,899,51,715,0,0,
1,1,6136,0,1173,16,902,37,702,0,0,
1,2,6137,0,1206,14,880,38,763,0,0,
1,3,6138,0,1168,11,892,45,709,0,0,
1,4,6139,0,1143,22,859,60,750,0,0,
1,5,6140,0,1141,14,878,44,712,0,0,
1,6,6141,0,1194,16,834,44,705,0,0,
1,7,6142,0,1205,20,826,51,706,0,0,
1,8,6143,0,1209,20,836,52,709,0,0,
1,9,6144,0,1192,22,886,42,719,0,0,
1,10,6145,0,1144,19,880,59,677,0,0,
1,11,6146,0,1182,13,890,48,700,0,0,
1,12,6147,0,1206,17,900,49,703,0,0,
1,13,6148,0,1139,14,860,45,691,0,0,
1,14,6149,0,1217,15,910,39,712,0,0,
1,15,6150,0,1145,15,899,51,715,0,0,
1,1,6151,0,1173,16,902,37,702,0,0,
1,2,6152,0,1206,14,880,38,763,0,0,
