Seeking And Acuity,Received: Home,Received: OP,Received: M/S,Received: ICU,Received: Turned Away,Run Number,
Acuity 3,0,5162,0,0,0,84,
Acuity 4,0,2720,737,0,0,84,
Acuity 5,0,965,111,247,0,84,
Sought: Home,6744,0,0,0,0,85,
Sought: OP,0,5181,0,0,0,85,
Sought: IP,0,3665,949,258,0,85,
Acuity 1,0,0,0,0,0,85,
Acuity 2,6744,0,0,0,0,85,
Acuity 3,0,5181,0,0,0,85,
Acuity 4,0,2749,847,0,0,85,
Acuity 5,0,916,102,258,0,85,
Sought: Home,6886,0,0,0,0,86,
Sought: OP,0,5077,0,0,0,86,
Sought: IP,0,3484,816,224,0,86,
Acuity 1,0,0,0,0,0,86,
Acuity 2,6886,0,0,0,0,86,
Acuity 3,0,5077,0,0,0,86,
Acuity 4,0,2599,729,0,0,86,
Acuity 5,0,885,87,224,0,86,
Sought: Home,6788,0,0,0,0,87,
Sought: OP,0,5098,0,0,0,87,
Sought: IP,0,3742,776,249,0,87,
Acuity 1,0,0,0,0,0,87,
Acuity 2,6788,0,0,0,0,87,
Acuity 3,0,5098,0,0,0,87,
Acuity 4,0,2809,708,0,0,87,
Acuity 5,0,933,68,249,0,87,
Sought: Home,6750,0,0,0,0,88,
Sought: OP,0,5170,0,0,0,88,
Sought: IP,0,3574,816,216,0,88,
Acuity 1,0,0,0,0,0,88,
Acuity 2,6750,0,0,0,0,88,
Acuity 3,0,5170,0,0,0,88,
Acuity 4,0,2593,731,0,0,88,
Acuity 5,0,981,85,216,0,88,
Sought: Home,6642,0,0,0,0,89,
Sought: OP,0,5156,0,0,0,89,
Sought: IP,0,3718,807,233,0,89,
Acuity 1,0,0,0,0,0,89,
Acuity 2,6642,0,0,0,0,89,
Acuity 3,0,5156,0,0,0,89,
Acuity 4,0,2731,739,0,0,89,
Acuity 5,0,987,68,233,0,89,
Sought: Home,6778,0,0,0,0,90,
Sought: OP,0,5133,0,0,0,90,
Sought: IP,0,3554,846,216,0,90,
Acuity 1,0,0,0,0,0,90,
Acuity 2,6778,0,0,0,0,90,
Acuity 3,0,5133,0,0,0,90,
Acuity 4,0,2615,750,0,0,90,
Acuity 5,0,939,96,216,0,90,
Sought: Home,6564,0,0,0,0,91,
Sought: OP,0,5015,0,0,0,91,
Sought: IP,0,3737,971,238,0,91,
Acuity 1,0,0,0,0,0,91,
Acuity 2,6564,0,0,0,0,91,
Acuity 3,0,5015,0,0,0,91,
Acuity 4,0,2750,875,0,0,91,
Acuity 5,0,987,96,238,0,91,
Sought: Home,6719,0,0,0,0,92,
Sought: OP,0,5167,0,0,0,92,
Sought: IP,0,3725,817,211,0,92,
Acuity 1,0,0,0,0,0,92,
Acuity 2,6719,0,0,0,0,92,
Acuity 3,0,5167,0,0,0,92,
Acuity 4,0,2756,728,0,0,92,
Acuity 5,0,969,89,211,0,92,
Sought: Home,6823,0,0,0,0,93,
Sought: OP,0,5115,0,0,0,93,
Sought: IP,0,3735,754,235,0,93,
Acuity 1,0,0,0,0,0,93,
Acuity 2,6823,0,0,0,0,93,
Acuity 3,0,5115,0,0,0,93,
Acuity 4,0,2741,670,0,0,93,
Acuity 5,0,994,84,235,0,93,
Sought: Home,6752,0,0,0,0,94,
Sought: OP,0,5162,0,0,0,94,
Sought: IP,0,3680,836,262,0,94,
Acuity 1,0,0,0,0,0,94,
Acuity 2,6752,0,0,0,0,94,
Acuity 3,0,5162,0,0,0,94,
Acuity 4,0,2720,736,0,0,94,
Acuity 5,0,960,100,262,0,94,
Sought: Home,6744,0,0,0,0,95,
Sought: OP,0,5181,0,0,0,95,
Sought: IP,0,3595,902,266,0,95,
Acuity 1,0,0,0,0,0,95,
Acuity 2,6744,0,0,0,0,95,
Acuity 3,0,5181,0,0,0,95,
Acuity 4,0,2691,817,0,0,95,
Acuity 5,0,904,85,266,0,95,
Sought: Home,6886,0,0,0,0,96,
Sought: OP,0,5077,0,0,0,96,
Sought: IP,0,3479,805,239,0,96,
Acuity 1,0,0,0,0,0,96,
Acuity 2,6886,0,0,0,0,96,
Acuity 3,0,5077,0,0,0,96,
Acuity 4,0,2597,730,0,0,96,
Acuity 5,0,882,75,239,0,96,
Sought: Home,6788,0,0,0,0,97,
Sought: OP,0,5098,0,0,0,97,
Sought: IP,0,3659,721,251,0,97,
Acuity 1,0,0,0,0,0,97,
Acuity 2,6788,0,0,0,0,97,
Acuity 3,0,5098,0,0,0,97,
Acuity 4,0,2725,666,0,0,97,
Acuity 5,0,934,55,251,0,97,
Sought: Home,6750,0,0,0,0,98,
Sought: OP,0,5170,0,0,0,98,
Sought: IP,0,3700,817,274,0,98,
Acuity 1,0,0,0,0,0,98,
Acuity 2,6750,0,0,0,0,98,
Acuity 3,0,5170,0,0,0,98,
Acuity 4,0,2755,707,0,0,98,
Acuity 5,0,945,110,274,0,98,
Sought: Home,6642,0,0,0,0,99,
Sought: OP,0,5156,0,0,0,99,
Sought: IP,0,3673,807,267,0,99,
Acuity 1,0,0,0,0,0,99,
Acuity 2,6642,0,0,0,0,99,
Acuity 3,0,5156,0,0,0,99,
Acuity 4,0,2716,745,0,0,99,
Acuity 5,0,957,62,267,0,99,
Sought: Home,6778,0,0,0,0,100,
Sought: OP,0,5133,0,0,0,100,
Sought: IP,0,3551,835,229,0,100,
Acuity 1,0,0,0,0,0,100,
Acuity 2,6778,0,0,0,0,100,
Acuity 3,0,5133,0,0,0,100,
Acuity 4,0,2614,750,0,0,100,
Acuity 5,0,937,85,229,0,100,
Sought: Home,6564,0,0,0,0,101,
Sought: OP,0,5015,0,0,0,101,
Sought: IP,0,3735,968,242,0,101,
Acuity 1,0,0,0,0,0,101,
Acuity 2,6564,0,0,0,0,101,
Acuity 3,0,5015,0,0,0,101,
Acuity 4,0,2749,875,0,0,101,
Acuity 5,0,986,93,242,0,101,
Sought: Home,6719,0,0,0,0,102,
Sought: OP,0,5167,0,0,0,102,
Sought: IP,0,3720,819,218,0,102,
Acuity 1,0,0,0,0,0,102,
Acuity 2,6719,0,0,0,0,102,
Acuity 3,0,5167,0,0,0,102,
Acuity 4,0,2753,735,0,0,102,
Acuity 5,0,967,84,218,0,102,
Sought: Home,6823,0,0,0,0,103,
Sought: OP,0,5115,0,0,0,103,
Sought: IP,0,3693,742,251,0,103,
Acuity 1,0,0,0,0,0,103,
Acuity 2,6823,0,0,0,0,103,
Acuity 3,0,5115,0,0,0,103,
Acuity 4,0,2714,662,0,0,103,
Acuity 5,0,979,80,251,0,103,
Sought: Home,6752,0,0,0,0,104,
Sought: OP,0,5162,0,0,0,104,
Sought: IP,0,3684,788,256,0,104,
Acuity 1,0,0,0,0,0,104,
Acuity 2,6752,0,0,0,0,104,
Acuity 3,0,5162,0,0,0,104,
Acuity 4,0,2678,726,0,0,104,
Acuity 5,0,1006,62,256,0,104,
Sought: Home,6744,0,0,0,0,105,
Sought: OP,0,5181,0,0,0,105,
Sought: IP,0,3591,902,270,0,105,
Acuity 1,0,0,0,0,0,105,
Acuity 2,6744,0,0,0,0,105,
Acuity 3,0,5181,0,0,0,105,
Acuity 4,0,2687,819,0,0,105,
Acuity 5,0,904,83,270,0,105,
Sought: Home,6886,0,0,0,0,106,
Sought: OP,0,5077,0,0,0,106,
Sought: IP,0,3477,806,241,0,106,
Acuity 1,0,0,0,0,0,106,
Acuity 2,6886,0,0,0,0,106,
Acuity 3,0,5077,0,0,0,106,
Acuity 4,0,2600,728,0,0,106,
Acuity 5,0,877,78,241,0,106,
Sought: Home,6788,0,0,0,0,107,
Sought: OP,0,5098,0,0,0,107,
Sought: IP,0,3645,735,251,0,107,
Acuity 1,0,0,0,0,0,107,
Acuity 2,6788,0,0,0,0,107,
Acuity 3,0,5098,0,0,0,107,
Acuity 4,0,2708,683,0,0,107,
Acuity 5,0,937,52,251,0,107,
Sought: Home,6750,0,0,0,0,108,
Sought: OP,0,5170,0,0,0,108,
Sought: IP,0,3693,818,278,0,108,
Acuity 1,0,0,0,0,0,108,
Acuity 2,6750,0,0,0,0,108,
Acuity 3,0,5170,0,0,0,108,
Acuity 4,0,2748,712,0,0,108,
Acuity 5,0,945,106,278,0,108,
Sought: Home,6642,0,0,0,0,109,
Sought: OP,0,5156,0,0,0,109,
Sought: IP,0,3713,796,247,0,109,
Acuity 1,0,0,0,0,0,109,
Acuity 2,6642,0,0,0,0,109,
Acuity 3,0,5156,0,0,0,109,
Acuity 4,0,2733,735,0,0,109,
Acuity 5,0,980,61,247,0,109,
Sought: Home,6778,0,0,0,0,110,
Sought: OP,0,5133,0,0,0,110,
Sought: IP,0,3625,821,227,0,110,
Acuity 1,0,0,0,0,0,110,
Acuity 2,6778,0,0,0,0,110,
Acuity 3,0,5133,0,0,0,110,
Acuity 4,0,2634,753,0,0,110,
Acuity 5,0,991,68,227,0,110,
Sought: Home,6564,0,0,0,0,111,
Sought: OP,0,5015,0,0,0,111,
Sought: IP,0,3729,954,261,0,111,
Acuity 1,0,0,0,0,0,111,
Acuity 2,6564,0,0,0,0,111,
Acuity 3,0,5015,0,0,0,111,
Acuity 4,0,2758,871,0,0,111,
Acuity 5,0,971,83,261,0,111,
Sought: Home,6719,0,0,0,0,112,
Sought: OP,0,5167,0,0,0,112,
Sought: IP,0,3718,813,222,0,112,
Acuity 1,0,0,0,0,0,112,
Acuity 2,6719,0,0,0,0,112,
Acuity 3,0,5167,0,0,0,112,
Acuity 4,0,2754,731,0,0,112,
Acuity 5,0,964,82,222,0,112,
Sought: Home,6823,0,0,0,0,113,
Sought: OP,0,5115,0,0,0,113,
Sought: IP,0,3729,751,245,0,113,
Acuity 1,0,0,0,0,0,113,
Acuity 2,6823,0,0,0,0,113,
Acuity 3,0,5115,0,0,0,113,
Acuity 4,0,2739,673,0,0,113,
Acuity 5,0,990,78,245,0,113,
Sought: Home,6752,0,0,0,0,114,
Sought: OP,0,5162,0,0,0,114,
Sought: IP,0,3679,787,260,0,114,
Acuity 1,0,0,0,0,0,114,
Acuity 2,6752,0,0,0,0,114,
Acuity 3,0,5162,0,0,0,114,
Acuity 4,0,2676,729,0,0,114,
Acuity 5,0,1003,58,260,0,114,
Sought: Home,6744,0,0,0,0,115,
Sought: OP,0,5181,0,0,0,115,
Sought: IP,0,3589,883,288,0,115,
Acuity 1,0,0,0,0,0,115,
Acuity 2,6744,0,0,0,0,115,
Acuity 3,0,5181,0,0,0,115,
Acuity 4,0,2700,808,0,0,115,
Acuity 5,0,889,75,288,0,115,
Sought: Home,6886,0,0,0,0,116,
Sought: OP,0,5077,0,0,0,116,
Sought: IP,0,4167,473,241,0,116,
Acuity 1,0,0,0,0,0,116,
Acuity 2,6886,0,0,0,0,116,
Acuity 3,0,5077,0,0,0,116,
Acuity 4,0,3174,445,0,0,116,
Acuity 5,0,993,28,241,0,116,
Sought: Home,6788,0,0,0,0,117,
Sought: OP,0,5098,0,0,0,117,
Sought: IP,0,3641,726,257,0,117,
Acuity 1,0,0,0,0,0,117,
Acuity 2,6788,0,0,0,0,117,
Acuity 3,0,5098,0,0,0,117,
Acuity 4,0,2707,679,0,0,117,
Acuity 5,0,934,47,257,0,117,
Sought: Home,6750,0,0,0,0,118,
Sought: OP,0,5170,0,0,0,118,
Sought: IP,0,3692,809,287,0,118,
Acuity 1,0,0,0,0,0,118,
Acuity 2,6750,0,0,0,0,118,
Acuity 3,0,5170,0,0,0,118,
Acuity 4,0,2753,707,0,0,118,
Acuity 5,0,939,102,287,0,118,
Sought: Home,6642,0,0,0,0,119,
Sought: OP,0,5156,0,0,0,119,
Sought: IP,0,3710,793,253,0,119,
Acuity 1,0,0,0,0,0,119,
Acuity 2,6642,0,0,0,0,119,
Acuity 3,0,5156,0,0,0,119,
Acuity 4,0,2731,736,0,0,119,
Acuity 5,0,979,57,253,0,119,
Sought: Home,6778,0,0,0,0,120,
Sought: OP,0,5133,0,0,0,120,
Sought: IP,0,3542,825,246,0,120,
Acuity 1,0,0,0,0,0,120,
Acuity 2,6778,0,0,0,0,120,
Acuity 3,0,5133,0,0,0,120,
Acuity 4,0,2611,751,0,0,120,
Acuity 5,0,931,74,246,0,120,
Sought: Home,6564,0,0,0,0,121,
Sought: OP,0,5015,0,0,0,121,
Sought: IP,0,3726,954,263,0,121,
Acuity 1,0,0,0,0,0,121,
Acuity 2,6564,0,0,0,0,121,
Acuity 3,0,5015,0,0,0,121,
Acuity 4,0,2757,872,0,0,121,
Acuity 5,0,969,82,263,0,121,
Sought: Home,6719,0,0,0,0,122,
Sought: OP,0,5167,0,0,0,122,
Sought: IP,0,3714,813,227,0,122,
Acuity 1,0,0,0,0,0,122,
Acuity 2,6719,0,0,0,0,122,
Acuity 3,0,5167,0,0,0,122,
Acuity 4,0,2751,736,0,0,122,
Acuity 5,0,963,77,227,0,122,
Sought: Home,6823,0,0,0,0,123,
Sought: OP,0,5115,0,0,0,123,
Sought: IP,0,3765,739,241,0,123,
Acuity 1,0,0,0,0,0,123,
Acuity 2,6823,0,0,0,0,123,
Acuity 3,0,5115,0,0,0,123,
Acuity 4,0,2751,688,0,0,123,
Acuity 5,0,1014,51,241,0,123,
Sought: Home,6752,0,0,0,0,124,
Sought: OP,0,5162,0,0,0,124,
Sought: IP,0,3677,779,269,0,124,
Acuity 1,0,0,0,0,0,124,
Acuity 2,6752,0,0,0,0,124,
Acuity 3,0,5162,0,0,0,124,
Acuity 4,0,2674,728,0,0,124,
Acuity 5,0,1003,51,269,0,124,
Sought: Home,6744,0,0,0,0,125,
Sought: OP,0,5181,0,0,0,125,
Sought: IP,0,3644,808,296,0,125,
Acuity 1,0,0,0,0,0,125,
Acuity 2,6744,0,0,0,0,125,
Acuity 3,0,5181,0,0,0,125,
Acuity 4,0,2739,753,0,0,125,
Acuity 5,0,905,55,296,0,125,
Sought: Home,6886,0,0,0,0,126,
Sought: OP,0,5077,0,0,0,126,
Sought: IP,0,3467,817,260,0,126,
Acuity 1,0,0,0,0,0,126,
Acuity 2,6886,0,0,0,0,126,
Acuity 3,0,5077,0,0,0,126,
Acuity 4,0,2585,754,0,0,126,
Acuity 5,0,882,63,260,0,126,
Sought: Home,6788,0,0,0,0,127,
Sought: OP,0,5098,0,0,0,127,
Sought: IP,0,3638,733,258,0,127,
Acuity 1,0,0,0,0,0,127,
Acuity 2,6788,0,0,0,0,127,
Acuity 3,0,5098,0,0,0,127,
Acuity 4,0,2704,687,0,0,127,
Acuity 5,0,934,46,258,0,127,
Sought: Home,6750,0,0,0,0,128,
Sought: OP,0,5170,0,0,0,128,
Sought: IP,0,3631,880,275,0,128,
Acuity 1,0,0,0,0,0,128,
Acuity 2,6750,0,0,0,0,128,
Acuity 3,0,5170,0,0,0,128,
Acuity 4,0,2679,779,0,0,128,
Acuity 5,0,952,101,275,0,128,
Sought: Home,6642,0,0,0,0,129,
Sought: OP,0,5156,0,0,0,129,
Sought: IP,0,3708,790,257,0,129,
Acuity 1,0,0,0,0,0,129,
Acuity 2,6642,0,0,0,0,129,
Acuity 3,0,5156,0,0,0,129,
Acuity 4,0,2731,736,0,0,129,
Acuity 5,0,977,54,257,0,129,
Sought: Home,6778,0,0,0,0,130,
Sought: OP,0,5133,0,0,0,130,
Sought: IP,0,3539,823,250,0,130,
Acuity 1,0,0,0,0,0,130,
Acuity 2,6778,0,0,0,0,130,
Acuity 3,0,5133,0,0,0,130,
Acuity 4,0,2611,752,0,0,130,
Acuity 5,0,928,71,250,0,130,
Sought: Home,6564,0,0,0,0,131,
Sought: OP,0,5015,0,0,0,131,
Sought: IP,0,3720,953,269,0,131,
Acuity 1,0,0,0,0,0,131,
Acuity 2,6564,0,0,0,0,131,
Acuity 3,0,5015,0,0,0,131,
Acuity 4,0,2755,874,0,0,131,
Acuity 5,0,965,79,269,0,131,
Sought: Home,6719,0,0,0,0,132,
Sought: OP,0,5167,0,0,0,132,
Sought: IP,0,3711,805,234,0,132,
Acuity 1,0,0,0,0,0,132,
Acuity 2,6719,0,0,0,0,132,
Acuity 3,0,5167,0,0,0,132,
Acuity 4,0,2751,733,0,0,132,
Acuity 5,0,960,72,234,0,132,
Sought: Home,6823,0,0,0,0,133,
Sought: OP,0,5115,0,0,0,133,
Sought: IP,0,3761,725,258,0,133,
Acuity 1,0,0,0,0,0,133,
Acuity 2,6823,0,0,0,0,133,
Acuity 3,0,5115,0,0,0,133,
Acuity 4,0,2776,662,0,0,133,
Acuity 5,0,985,63,258,0,133,
Sought: Home,6752,0,0,0,0,134,
Sought: OP,0,5162,0,0,0,134,
Sought: IP,0,3678,794,253,0,134,
Acuity 1,0,0,0,0,0,134,
Acuity 2,6752,0,0,0,0,134,
Acuity 3,0,5162,0,0,0,134,
Acuity 4,0,2676,726,0,0,134,
Acuity 5,0,1002,68,253,0,134,
Sought: Home,6744,0,0,0,0,135,
Sought: OP,0,5181,0,0,0,135,
Sought: IP,0,3574,883,301,0,135,
Acuity 1,0,0,0,0,0,135,
Acuity 2,6744,0,0,0,0,135,
Acuity 3,0,5181,0,0,0,135,
Acuity 4,0,2695,811,0,0,135,
Acuity 5,0,879,72,301,0,135,
Sought: Home,6886,0,0,0,0,136,
Sought: OP,0,5077,0,0,0,136,
Sought: IP,0,3464,814,265,0,136,
Acuity 1,0,0,0,0,0,136,
Acuity 2,6886,0,0,0,0,136,
Acuity 3,0,5077,0,0,0,136,
Acuity 4,0,2584,754,0,0,136,
Acuity 5,0,880,60,265,0,136,
Sought: Home,6788,0,0,0,0,137,
Sought: OP,0,5098,0,0,0,137,
Sought: IP,0,3634,740,259,0,137,
Acuity 1,0,0,0,0,0,137,
Acuity 2,6788,0,0,0,0,137,
Acuity 3,0,5098,0,0,0,137,
Acuity 4,0,2702,693,0,0,137,
Acuity 5,0,932,47,259,0,137,
Sought: Home,6750,0,0,0,0,138,
Sought: OP,0,5170,0,0,0,138,
Sought: IP,0,3682,806,296,0,138,
Acuity 1,0,0,0,0,0,138,
Acuity 2,6750,0,0,0,0,138,
Acuity 3,0,5170,0,0,0,138,
Acuity 4,0,2747,711,0,0,138,
Acuity 5,0,935,95,296,0,138,
Sought: Home,6642,0,0,0,0,139,
Sought: OP,0,5156,0,0,0,139,
Sought: IP,0,3659,797,286,0,139,
Acuity 1,0,0,0,0,0,139,
Acuity 2,6642,0,0,0,0,139,
Acuity 3,0,5156,0,0,0,139,
Acuity 4,0,2714,744,0,0,139,
Acuity 5,0,945,53,286,0,139,
Sought: Home,6778,0,0,0,0,140,
Sought: OP,0,5133,0,0,0,140,
Sought: IP,0,3559,796,257,0,140,
Acuity 1,0,0,0,0,0,140,
Acuity 2,6778,0,0,0,0,140,
Acuity 3,0,5133,0,0,0,140,
Acuity 4,0,2638,723,0,0,140,
Acuity 5,0,921,73,257,0,140,
Sought: Home,6564,0,0,0,0,141,
Sought: OP,0,5015,0,0,0,141,
Sought: IP,0,3719,949,273,0,141,
Acuity 1,0,0,0,0,0,141,
Acuity 2,6564,0,0,0,0,141,
Acuity 3,0,5015,0,0,0,141,
Acuity 4,0,2753,875,0,0,141,
Acuity 5,0,966,74,273,0,141,
Sought: Home,6719,0,0,0,0,142,
Sought: OP,0,5167,0,0,0,142,
Sought: IP,0,3709,805,238,0,142,
Acuity 1,0,0,0,0,0,142,
Acuity 2,6719,0,0,0,0,142,
Acuity 3,0,5167,0,0,0,142,
Acuity 4,0,2749,737,0,0,142,
Acuity 5,0,960,68,238,0,142,
Sought: Home,6823,0,0,0,0,143,
Sought: OP,0,5115,0,0,0,143,
Sought: IP,0,3800,794,258,0,143,
Acuity 1,0,0,0,0,0,143,
Acuity 2,6823,0,0,0,0,143,
Acuity 3,0,5115,0,0,0,143,
Acuity 4,0,2771,752,0,0,143,
Acuity 5,0,1029,42,258,0,143,
Sought: Home,6752,0,0,0,0,144,
Sought: OP,0,5162,0,0,0,144,
Sought: IP,0,3677,788,259,0,144,
Acuity 1,0,0,0,0,0,144,
Acuity 2,6752,0,0,0,0,144,
Acuity 3,0,5162,0,0,0,144,
Acuity 4,0,2673,729,0,0,144,
Acuity 5,0,1004,59,259,0,144,
Sought: Home,6744,0,0,0,0,145,
Sought: OP,0,5181,0,0,0,145,
Sought: IP,0,3569,877,311,0,145,
Acuity 1,0,0,0,0,0,145,
Acuity 2,6744,0,0,0,0,145,
Acuity 3,0,5181,0,0,0,145,
Acuity 4,0,2690,815,0,0,145,
Acuity 5,0,879,62,311,0,145,
Sought: Home,6886,0,0,0,0,146,
Sought: OP,0,5077,0,0,0,146,
Sought: IP,0,3461,814,267,0,146,
Acuity 1,0,0,0,0,0,146,
Acuity 2,6886,0,0,0,0,146,
Acuity 3,0,5077,0,0,0,146,
Acuity 4,0,2581,756,0,0,146,
Acuity 5,0,880,58,267,0,146,
Sought: Home,6788,0,0,0,0,147,
Sought: OP,0,5098,0,0,0,147,
Sought: IP,0,3631,737,264,0,147,
Acuity 1,0,0,0,0,0,147,
Acuity 2,6788,0,0,0,0,147,
Acuity 3,0,5098,0,0,0,147,
Acuity 4,0,2703,692,0,0,147,
Acuity 5,0,928,45,264,0,147,
Sought: Home,6750,0,0,0,0,148,
Sought: OP,0,5170,0,0,0,148,
Sought: IP,0,3674,812,295,0,148,
Acuity 1,0,0,0,0,0,148,
Acuity 2,6750,0,0,0,0,148,
Acuity 3,0,5170,0,0,0,148,
Acuity 4,0,2742,715,0,0,148,
Acuity 5,0,932,97,295,0,148,
Sought: Home,6642,0,0,0,0,149,
Sought: OP,0,5156,0,0,0,149,
Sought: IP,0,3656,798,287,0,149,
Acuity 1,0,0,0,0,0,149,
Acuity 2,6642,0,0,0,0,149,
Acuity 3,0,5156,0,0,0,149,
Acuity 4,0,2715,745,0,0,149,
Acuity 5,0,941,53,287,0,149,
Sought: Home,6778,0,0,0,0,150,
Sought: OP,0,5133,0,0,0,150,
Sought: IP,0,3556,794,261,0,150,
Acuity 1,0,0,0,0,0,150,
Acuity 2,6778,0,0,0,0,150,
Acuity 3,0,5133,0,0,0,150,
Acuity 4,0,2636,724,0,0,150,
Acuity 5,0,920,70,261,0,150,
Sought: Home,6564,0,0,0,0,151,
Sought: OP,0,5015,0,0,0,151,
Sought: IP,0,3713,940,287,0,151,
Acuity 1,0,0,0,0,0,151,
Acuity 2,6564,0,0,0,0,151,
Acuity 3,0,5015,0,0,0,151,
Acuity 4,0,2754,874,0,0,151,
Acuity 5,0,959,66,287,0,151,
Sought: Home,6719,0,0,0,0,152,
Sought: OP,0,5167,0,0,0,152,
Sought: IP,0,3707,811,241,0,152,
Acuity 1,0,0,0,0,0,152,
Acuity 2,6719,0,0,0,0,152,
Acuity 3,0,5167,0,0,0,152,
Acuity 4,0,2746,746,0,0,152,
Acuity 5,0,961,65,241,0,152,
Sought: Home,6823,0,0,0,0,153,
Sought: OP,0,5115,0,0,0,153,
Sought: IP,0,3797,795,262,0,153,
Acuity 1,0,0,0,0,0,153,
Acuity 2,6823,0,0,0,0,153,
Acuity 3,0,5115,0,0,0,153,
Acuity 4,0,2771,755,0,0,153,
Acuity 5,0,1026,40,262,0,153,
Sought: Home,6752,0,0,0,0,154,
Sought: OP,0,5162,0,0,0,154,
Sought: IP,0,3672,787,265,0,154,
Acuity 1,0,0,0,0,0,154,
Acuity 2,6752,0,0,0,0,154,
Acuity 3,0,5162,0,0,0,154,
Acuity 4,0,2679,727,0,0,154,
Acuity 5,0,993,60,265,0,154,
Sought: Home,6744,0,0,0,0,155,
Sought: OP,0,5181,0,0,0,155,
Sought: IP,0,3567,872,318,0,155,
Acuity 1,0,0,0,0,0,155,
Acuity 2,6744,0,0,0,0,155,
Acuity 3,0,5181,0,0,0,155,
Acuity 4,0,2691,814,0,0,155,
Acuity 5,0,876,58,318,0,155,
Sought: Home,6886,0,0,0,0,156,
Sought: OP,0,5077,0,0,0,156,
Sought: IP,0,3457,810,273,0,156,
Acuity 1,0,0,0,0,0,156,
Acuity 2,6886,0,0,0,0,156,
Acuity 3,0,5077,0,0,0,156,
Acuity 4,0,2586,755,0,0,156,
Acuity 5,0,871,55,273,0,156,
Sought: Home,6788,0,0,0,0,157,
Sought: OP,0,5098,0,0,0,157,
Sought: IP,0,3628,738,271,0,157,
Acuity 1,0,0,0,0,0,157,
Acuity 2,6788,0,0,0,0,157,
Acuity 3,0,5098,0,0,0,157,
Acuity 4,0,2703,697,0,0,157,
Acuity 5,0,925,41,271,0,157,
Sought: Home,6750,0,0,0,0,158,
Sought: OP,0,5170,0,0,0,158,
Sought: IP,0,3673,805,302,0,158,
Acuity 1,0,0,0,0,0,158,
Acuity 2,6750,0,0,0,0,158,
Acuity 3,0,5170,0,0,0,158,
Acuity 4,0,2747,710,0,0,158,
Acuity 5,0,926,95,302,0,158,
Sought: Home,6642,0,0,0,0,159,
Sought: OP,0,5156,0,0,0,159,
Sought: IP,0,3652,795,293,0,159,
Acuity 1,0,0,0,0,0,159,
Acuity 2,6642,0,0,0,0,159,
Acuity 3,0,5156,0,0,0,159,
Acuity 4,0,2713,748,0,0,159,
Acuity 5,0,939,47,293,0,159,
Sought: Home,6778,0,0,0,0,160,
Sought: OP,0,5133,0,0,0,160,
Sought: IP,0,3600,807,255,0,160,
Acuity 1,0,0,0,0,0,160,
Acuity 2,6778,0,0,0,0,160,
Acuity 3,0,5133,0,0,0,160,
Acuity 4,0,2624,760,0,0,160,
Acuity 5,0,976,47,255,0,160,
Sought: Home,6564,0,0,0,0,161,
Sought: OP,0,5015,0,0,0,161,
Sought: IP,0,3709,933,297,0,161,
Acuity 1,0,0,0,0,0,161,
Acuity 2,6564,0,0,0,0,161,
Acuity 3,0,5015,0,0,0,161,
Acuity 4,0,2754,873,0,0,161,
Acuity 5,0,955,60,297,0,161,
Sought: Home,6719,0,0,0,0,162,
Sought: OP,0,5167,0,0,0,162,
Sought: IP,0,3703,808,248,0,162,
Acuity 1,0,0,0,0,0,162,
Acuity 2,6719,0,0,0,0,162,
Acuity 3,0,5167,0,0,0,162,
Acuity 4,0,2743,749,0,0,162,
Acuity 5,0,960,59,248,0,162,
Sought: Home,6823,0,0,0,0,163,
Sought: OP,0,5115,0,0,0,163,
Sought: IP,0,3795,790,268,0,163,
Acuity 1,0,0,0,0,0,163,
Acuity 2,6823,0,0,0,0,163,
Acuity 3,0,5115,0,0,0,163,
Acuity 4,0,2770,755,0,0,163,
Acuity 5,0,1025,35,268,0,163,
Sought: Home,6752,0,0,0,0,164,
Sought: OP,0,5162,0,0,0,164,
Sought: IP,0,3800,786,274,0,164,
Acuity 1,0,0,0,0,0,164,
Acuity 2,6752,0,0,0,0,164,
Acuity 3,0,5162,0,0,0,164,
Acuity 4,0,2770,736,0,0,164,
Acuity 5,0,1030,50,274,0,164,
Sought: Home,6744,0,0,0,0,165,
Sought: OP,0,5181,0,0,0,165,
Sought: IP,0,3620,814,310,0,165,
Acuity 1,0,0,0,0,0,165,
Acuity 2,6744,0,0,0,0,165,
Acuity 3,0,5181,0,0,0,165,
Acuity 4,0,2730,765,0,0,165,
Acuity 5,0,890,49,310,0,165,
Sought: Home,6886,0,0,0,0,166,
Sought: OP,0,5077,0,0,0,166,
Sought: IP,0,3452,806,279,0,166,
Acuity 1,0,0,0,0,0,166,
Acuity 2,6886,0,0,0,0,166,
Acuity 3,0,5077,0,0,0,166,
Acuity 4,0,2586,756,0,0,166,
Acuity 5,0,866,50,279,0,166,
Sought: Home,6788,0,0,0,0,167,
Sought: OP,0,5098,0,0,0,167,
Sought: IP,0,3625,749,274,0,167,
Acuity 1,0,0,0,0,0,167,
Acuity 2,6788,0,0,0,0,167,
Acuity 3,0,5098,0,0,0,167,
Acuity 4,0,2703,709,0,0,167,
Acuity 5,0,922,40,274,0,167,
Sought: Home,6750,0,0,0,0,168,
Sought: OP,0,5170,0,0,0,168,
Sought: IP,0,3667,809,303,0,168,
Acuity 1,0,0,0,0,0,168,
